"cell_id","sdimx","sdimy","cell_type","sample_id","slice_id","class_label","label"
"137538911751815185692421150920778752708",-4721.28342781488,-3975.06755258045,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"137548198492396861105857058634642003484",-4298.53126105699,-4721.07018034,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"13760233871046626047354929908584225090",-5355.31887825741,-4877.51064463335,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_2"
"13770846612132202169958781440892022716",-5594.57368478744,-4417.4966981631,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_3"
"137742371271277968061837485400858088480",-4644.74538441963,-4650.54354467333,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_2"
"137761353865909304208066910545854597028",-3822.7472479734,-5277.45631864739,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"137844886067711953413262191532258815708",-4432.30969659792,-3918.85846105927,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"13794697135642519488445615018830392194",-4716.74444719696,-3704.38431789307,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"137976475898792580404846342180605154844",-5950.61817593714,-4149.43920350791,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"138016795453693731588843203309212948749",-5614.03003897083,-3905.26768961711,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"138156407887834988708992632516104517155",-3789.55286109557,-4926.94471550171,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"1382682878769647495679311276141341147",-4053.78266542493,-5212.67315530651,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"138432824541910420506855882472176636109",-5568.72698144192,-3995.78870837997,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"138480205109642812031692884901327064019",-4448.1146357474,-4092.43234733428,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"138495341912142756513352094037600955251",-6769.25066018008,-3823.00634602503,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"138514446416645429651550955898563472508",-3937.37988169195,-4446.9229421889,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"138527464634018441259325927849066716726",-5410.12206479626,-3991.62905768623,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"138553427415397888259521835083089198016",-4007.35404984343,-5518.26628902955,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_2"
"138567929916950668061281423516482026747",-4342.49366464891,-4847.42560840482,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_2"
"138653496304324687394865783177887222590",-5182.17111436528,-3750.78402922608,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"138709630641747975043477231800580836094",-5983.1402098,-3984.05950233025,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"138919041921443433940323333274780321294",-5497.61392019399,-4136.65576436946,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"138973579748613670731329232093988108725",-5195.37417455173,-4851.99286482729,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_1"
"139084337010526768925600150884880879891",-4627.97627956766,-4229.25645179867,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"139186687823465544191906653796936246200",-6723.54974107035,-3849.40278068535,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"139222387096017238881992397773198235104",-4225.77909579927,-4745.42027299834,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"139364790035206607392289221730575984447",-4053.93155953946,-5462.32377765242,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_1"
"139544255361816280620429570307246557145",-5418.1271459771,-3911.88400000812,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"139554292569482878258739060624126518809",-6061.43438458484,-4508.17275472968,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"13962335481143683638698885143040217884",-4771.46851640068,-4100.80731128623,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"139647751465802259760093486345972046317",-4281.48724169442,-4065.43252517678,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"139710969720366533848586377370388889584",-5138.0255696653,-3986.41275244071,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"139741732144587863764184952258319259448",-5287.68670425319,-4792.7908555978,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"139934655638424901891104068675667657935",-5184.22064654331,-3835.61484082002,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"140040556045109475071146328264765064689",-4437.1954965246,-3835.733932546,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"140093380008106100327881556038248958405",-3925.62686774393,-4732.54301030509,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"14027021930185102348703249945720911623",-5895.92893041841,-4604.46219996029,"L5/6 NP","mouse1_sample5","mouse1_slice212","Glutamatergic","L56_NP_2"
"140337368034723510360945850889675168914",-4393.89697263888,-4059.99844427676,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"140497774207600905385664212155039345518",-5382.04485609629,-4172.47272116307,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"140523537784746657763252963524557143356",-6327.49386201149,-4356.5503206894,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_3"
"140621624463610629547497513617343485231",-6519.7641181713,-3777.00156515223,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"140632891340109622766985288325644955428",-5347.60512763938,-3659.13969058584,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"14063523051785175260186287786909409929",-6152.03293271944,-4418.68240140959,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"140689626612594046318408955367916740357",-3919.33145290167,-4594.6974379632,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"140709613852149819820151209131015073347",-4304.31925824931,-3866.74520500537,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"14073748253218346430319401472829633512",-5209.87356913625,-4803.14442962553,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"140889644711982720819352371414171518435",-4351.90845348371,-4451.14672080156,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"14090623634125722797319177332909457493",-3901.54202237015,-5536.23575108571,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"141080797862678517910008566378440631334",-5967.01404482854,-4823.37553056675,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"141183928056993291239139147656130324018",-6281.2462206932,-4848.68652732213,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"141266418504096934986643923690497259639",-4411.96004305876,-4011.4027924238,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"141389285075827081987187672473599495651",-5016.09677924516,-3723.37325856401,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"141402922188112851196069576857617479376",-6154.25687513161,-4104.04597341901,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"141484152951866630950137306514141704317",-5317.44853390835,-4312.49520598333,"L5/6 NP","mouse1_sample5","mouse1_slice212","Glutamatergic","L56_NP_1"
"141484907333007263554377849509965476583",-4583.8298946414,-3917.02523889762,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"141570225043163862775075483545721485981",-5227.07512297983,-4709.34034232613,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"141657311043176221501895304786590023941",-4676.57687647281,-4097.71854520913,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"141708384199775729858177136693145271600",-4583.64646876699,-4221.64383200969,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"141906745906515398936027968616052747963",-3804.02823385175,-5073.40068982343,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"141977507580409516828424419872058107119",-5706.93693646274,-4056.07087163696,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"142021260395752095546643087732976169446",-5191.70684085266,-4743.69612852043,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"142053333988481908222703457462064325404",-4453.04837262367,-3821.70603605498,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"142149427693910559547405748393268797648",-5085.83844081391,-4090.92325284084,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"142155506913410750341382022343943939679",-5547.69894274098,-4811.07738188374,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"142260635128258063473697822215295640074",-5869.9681117289,-4330.254311597,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"142291022950056037530883056837213687935",-4794.37894328971,-4368.76660647573,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"142352533330116766607410525303920533926",-5400.96505725369,-4806.53322020704,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"142445051781883690940960401734759266049",-4119.25683264878,-4594.71133574537,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"142561973683646416185026579957292445974",-4467.9974539737,-3799.34787229741,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"142720964748608788363837939305399467003",-6521.86984428608,-4659.10750226934,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"142765385129504304840216113996500058231",-6051.56152454378,-3919.26330342273,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_4"
"142818762804407401935838534353405016475",-4723.78204394101,-4024.73006170412,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"142912761411624511383244396950339933062",-5710.0554242842,-4162.61053820087,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"143056163975247144024813637849833858919",-6101.32410172773,-4038.05103586168,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"143074136593114839236368059629958886444",-6583.42032141108,-4593.97828402251,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"143140149180349544900511259759047794900",-5662.33239168866,-4185.46731701794,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"143142609850411301403197970531819216695",-5023.71879308484,-4740.49856623347,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"143162490456048664262377130430733323653",-6406.30338277299,-3860.25411249604,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"143190506466413637063497086409996286508",-4732.27684784474,-4807.42938167877,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"143261847755680340772637625010769361262",-6566.0641129849,-4736.94020588944,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_2"
"143262321770096383634707873679609441284",-4334.50967529096,-4057.50756424557,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"143318372494656886901322190016253570584",-4495.31424555119,-3929.37740941393,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"143353967131264911907089320370694940219",-5722.86201975505,-3894.71827825883,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"143377889915602050261619578614549112334",-6442.70122214008,-4079.17318988811,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"143434260139039815984162771675406396564",-5630.36120833705,-4065.13966894482,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"143457019781506380654025304621907403031",-6682.260102142,-4337.34397861261,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_3"
"143685949253377767927223948829312792627",-6330.08162022785,-4864.82417891034,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"143740349451108607635159203482279863515",-6300.88520232034,-4596.37497258022,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_6"
"143830015666644139230874603116693143499",-5129.99367913303,-4193.98984414396,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"143866801176369916673102118557581431828",-5082.9278732727,-3684.20404468504,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"143881077903115841239654177226191775689",-6477.33544320822,-3804.85784956044,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"143975652159851119797641658819073172149",-6469.93772906152,-4048.50085347917,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"14399561031788202875424648821112321470",-4942.21514672498,-4730.28246116929,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"144054393669466506902887696684195363392",-5173.85461361177,-3989.10451515116,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"144068498002274745609631986772746852993",-4945.00884064778,-4182.17229790433,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"144124567358379310305377154361316011334",-4168.99765632184,-4695.46509156543,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"144147645590168464415153505383457946943",-5212.98364669585,-3728.63714218102,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"144171802604448923541444985192440663023",-4259.72896461778,-4233.17307751,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"144196656151155730004788685005171972125",-5267.23931438585,-4088.91785815271,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"144201181984968998503351295064534268892",-3943.60555096612,-4520.84619069589,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"144422344525239818310770646712862438327",-3970.5304022159,-5174.64736489888,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_2"
"144458653763771570841506506124896975830",-6053.12700325625,-4759.69589123633,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_2"
"144606714802757944823300573622491851620",-4961.8638638601,-4424.20017143284,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"144622428544144900051215165824219602106",-6260.34892509029,-3793.08633493642,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_1"
"14465123276144527039054935911360624672",-4549.59616575375,-4720.4539708568,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"14468229779252819376308644449766529205",-4952.58787352621,-3855.41552541032,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"144713900620120559284450281017122090229",-4240.0183335733,-4899.19372751117,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"144787533580057817788268663675713686613",-4082.74545951137,-5429.45844433754,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"144948345342644276631584418009987488944",-5455.52515291775,-4093.01649921551,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"145060957361158010199319056662633355413",-5099.31783882529,-4789.3248634166,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"145084376311369136573048261197033625778",-5633.1707626095,-3709.46761297002,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_1"
"145085270607223972378555081347991640836",-6027.58884816595,-3955.39503159792,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"145181040276815781570541695322338836594",-6434.1079838766,-4186.91955672351,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"145181990457864617494563641768159303293",-4214.1541423309,-4333.34755935807,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"145190563601997074662898868924603406596",-5847.7897155108,-4043.21116704046,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"145415635047954201905605869219256022945",-5942.01733185987,-4252.84453728149,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"145451498314933363578736739563311203686",-4653.38643990789,-4109.89387166685,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"145463529301705764643787890681391539338",-4863.44810798196,-4716.69129809964,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"145478913200669207311594911342206461565",-5723.49034501283,-4863.0293137369,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_2"
"145526626001913657705636322691348495559",-4246.83717413344,-4623.53224565059,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"145643816541750893686160436241065588768",-4538.22266615252,-4738.77461481862,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"14574909337275329903260046965188508776",-5681.69972460858,-4108.45122276665,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"145772187352767894026942274547011868445",-4146.65561221818,-5304.64771846183,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"146035651069109619597505979315646070947",-6305.24238472571,-4140.60772336335,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_4"
"146176707862824693767305662681659395569",-4063.85361077187,-4177.7657753202,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"146331344988340952159360083145505592988",-6703.94587080879,-3851.23231370758,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"146356173352584932345858473397461165133",-5624.06717519104,-3903.53111498353,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"146491211892224061561336256224831878193",-4711.4047518396,-4750.5602894317,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_2"
"146546609461423108247249781830095742946",-5697.00627398387,-3735.54365967472,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"14657529131587384650445201128955364141",-4993.34703264622,-4789.1211342163,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"146580811448328580155435524906073254654",-6155.73214790185,-4367.79967010486,"L5/6 NP","mouse1_sample5","mouse1_slice212","Glutamatergic","L56_NP_2"
"146594102637269839341302457618119436239",-4452.54156515668,-4170.32243742436,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"146750494353825827505926125510038149399",-5979.08050542859,-4853.78529003761,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"146938636801863457231391880942576251116",-6307.50587419428,-3954.99979528164,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"146958068667915510413238055538327298442",-4606.19985504664,-4044.01605832892,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"147121916372014537204526695325433481927",-6363.08405438253,-3803.41619199036,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"14716011265444067576124052912914705995",-6439.1776734776,-4221.20242438716,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"147233421893876725094326015412821363150",-4170.73719106757,-4534.3743349616,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"14747828545307290771435497032544248549",-4027.55038992943,-5410.29270343025,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"147489446081061586333411008999265328693",-5293.56770742318,-4561.93893541774,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
